id,sentence,created_at,ave_sentiment,user_username
393,"#WomenInMining: In celebration of International Women’s Day March 8, Peabody will highlight five women in mining this week who help contribute to our success. Today, we are proud to highlight Megan Kline. Visit Peabody’s Twitter page later today to learn more about Megan! https://t.co/aVNkIybpZp",2019-03-04T19:15:51.000Z,0.417585529,peabodyenergy
394,International Women's Day is a week from today! Visit Peabody's Twitter page next week to meet a few of the #WomenInMining that contribute to Peabody's success. https://t.co/e8WVSfTNMJ,2019-03-01T19:24:33.000Z,0.150755756,peabodyenergy
395,RT @NMACORESafety: .@peabodyenergy’s Safety a Way of Life Management System (SAWOL) sets out a risk-based framework that is the basis for c…,2019-03-01T19:22:17.000Z,0.091855865,peabodyenergy
396,RT @NationalMining: NOW is the time to recognize excellence in #SurfaceCoalMining! Nominations are due by May 29 and can be submitted to @O…,2019-03-01T19:22:08.000Z,0.123397964,peabodyenergy
397,#TBT: Peabody's former Seneca Mine - Before &amp; After #Reclamation https://t.co/J8QA0N6rQJ,2019-02-28T18:43:27.000Z,0.2,peabodyenergy
398,"RT @WorldCoal: Carbon capture use and storage (#CCUS) is a critical #technology for tackling climate change, but do you know how it works?…",2019-02-28T18:42:50.000Z,-0.112076498,peabodyenergy
399,RT @WorldCoal: #Coal will continue as the fuel of choice for the rapidly urbanising and industrialising economies of Asia. Learn how deploy…,2019-02-28T18:42:45.000Z,0.322706401,peabodyenergy
400,"RT @OSMRE: In 2018 OSMRE awarded 2 Good Neighbor #ExcellenceInSurfaceCoalMiningReclamation Awards - @TriStateGT
 Trapper Mine &amp; @peabodyene…",2019-02-28T18:42:06.000Z,0.57461167,peabodyenergy
401,#OperationalExcellence: Peabody operates 24 mines across the U.S. and Australia. https://t.co/TIjQYVXnWQ https://t.co/JmtMbBJ1ka,2019-02-27T16:10:29.000Z,0,peabodyenergy
402,"#DYK: Peabody's Rawhide Mine has been recognized with multiple #safety honors since being acquired by Peabody in 1994. Most recently, Rawhide, along with Caballo Mine, received Peabody's President's Award in 2018. https://t.co/HqT860Di6R https://t.co/lTVQiaVuqA",2019-02-26T17:00:20.000Z,0.274581972,peabodyenergy
403,"Peabody was named most responsible global mining company for 2018 by Capital Finance International for the company’s excellence in environmental, social and governance (#ESG) standards and performance. https://t.co/n5jE431DaM https://t.co/qQXmWPUV8S",2019-02-25T22:47:41.000Z,0.243640329,peabodyenergy
404,"#PeabodyPeople: Manager and Supervisor Development Programs have been offered at Peabody since 2012, taking 600-plus employees through graduation, with 73 percent still actively employed. https://t.co/4YJRdeLjA3 https://t.co/oeHW2DYV3P",2019-02-22T20:24:15.000Z,0.058170358,peabodyenergy
405,"RT @WorldCoal: With over 7 billion people expected to live in urban areas by 2050, improving #energy access and supporting #sustainable dev…",2019-02-22T19:33:02.000Z,0.559016994,peabodyenergy
406,RT @countoncoal: Building a Better Future from West Virginia to India -- this week's blog post: https://t.co/FTUjB8sCPS #coal #countoncoal…,2019-02-22T19:32:56.000Z,0.191880645,peabodyenergy
407,RT @NationalMining: Help @NationalMining &amp; @OSMRE bring the best in #SurfaceCoalMining out into the spotlight by nominating a company for t…,2019-02-22T19:32:31.000Z,0.109108945,peabodyenergy
408,"RT @WorldCoal: There are currently 43 large-scale #CCS projects across the world: 23 in operation or construction, and 20 in various stages…",2019-02-21T20:00:58.000Z,0,peabodyenergy
409,"#TBT: In 2012, Peabody's Big Sky Mine in Montana received the Director's Award from the U.S. Department of Interior for achieving superior #mining and #reclamation practices and demonstrating exemplary use of geomorphic reclamation techniques and use of native vegetation. https://t.co/j9xHhfxZQ3",2019-02-21T19:11:52.000Z,0.351013914,peabodyenergy
410,RT @WorldCoal: What role does #coal play in creating modern infrastructure across the globe? It is the most widely used source of #energy t…,2019-02-21T18:11:06.000Z,0.087504484,peabodyenergy
411,Peabody elects Andrea Bertone to board of directors - https://t.co/HxDdyAkYoQ https://t.co/iQi2IDbzgv,2019-02-21T18:10:59.000Z,0,peabodyenergy
412,Coal's Essential Role (Source: @QRCouncil): https://t.co/3QoD5Zw42P,2019-02-20T16:29:36.000Z,0.180906807,peabodyenergy
413,RT @NationalMining: A unique program at SD School of Mines &amp; Technology provides Caterpillar employees with professional training will offe…,2019-02-20T16:24:10.000Z,0.335410197,peabodyenergy
414,"#DYK: One of the oldest continually operating coal mining operations in Australia, Peabody's Metropolitan Mine has been an integral part of the Helensburgh community for 130 years. https://t.co/feBdbdDXpS https://t.co/cI3yib3Yjy",2019-02-19T18:16:31.000Z,0.128421473,peabodyenergy
415,"RT @NationalMining: Last year, @peabodyenergy’s Wild Boar &amp; Bear Run mines each received an Excellence in #SurfaceCoalMining Reclamation aw…",2019-02-19T18:03:31.000Z,0.424852916,peabodyenergy
416,RT @NationalMining: Don’t miss your opportunity to submit a nomination for the 2019 Excellence in Surface Coal Mining Reclamation Awards! @…,2019-02-19T17:59:58.000Z,0.262341222,peabodyenergy
417,"Congratulations to Peabody's Caballo, Rawhide, Francisco and Millennium mines for winning the company's 2018 President's Awards for best #safety incidence rate. https://t.co/DMZhp7j6gs https://t.co/y5aBqiLXHq",2019-02-18T20:16:19.000Z,0.40266327,peabodyenergy
418,RT @OSMRE: Wild Boar Mine encompassed a large area of #AbandonedMineLand from pre-#SMCRA77 mining. Along w/active reclamation @peabodyenerg…,2019-02-15T18:39:54.000Z,0.202512276,peabodyenergy
419,#PeabodyPeople https://t.co/cIIRYPIqmo,2019-02-15T18:39:40.000Z,0,peabodyenergy
420,West Virginia Coal Association President William Raney: A timely reminder of the essential value of coal power  https://t.co/EQsZE8U4ON,2019-02-15T17:13:59.000Z,0.229365855,peabodyenergy
421,RT @OSMRE: The @peabodyenergy Big Sky Mine Area B is approaching 10yrs of revegetation success on 2253acres. Reclamation included creating…,2019-02-14T21:22:33.000Z,0.525413001,peabodyenergy
422,"RT @OSMRE: Reclamation at Big Sky Mine is an excellent example of post-mining water sources in a reclaimed, semi-arid landscape. Apply for…",2019-02-14T21:22:26.000Z,0.20941329,peabodyenergy
423,The Consortium for Clean Coal Utilization at Washington University in St. Louis has been researching hashtag#AdvancedCoalTechnologies for more than a decade. Find out how Peabody has supported the Consortium's efforts along the way: https://t.co/mkMmKR0c34 https://t.co/g2BeXpM9tj,2019-02-14T21:21:52.000Z,0.222103389,peabodyenergy
424,RT @SecretaryPerry: Coal helps keep American electricity affordable and reliable. https://t.co/yX2RNsBOQO,2019-02-13T23:01:03.000Z,0.362378455,peabodyenergy
425,#Sustainability: Livestock roam Peabody's reclaimed land in Montana - https://t.co/9NCxLBuZfv https://t.co/arocBc9eHl,2019-02-13T18:14:23.000Z,0.242535625,peabodyenergy
426,"RT @WorldCoal: The global #coal industry operates in areas facing severe challenges, and a big priority is to ensure positive contributions…",2019-02-13T18:09:24.000Z,0.680839818,peabodyenergy
427,"RT @MineralsCouncil: A big thank you to all our sponsors for #MineralsWeek2019 - @ANZ_AU, @peabodyenergy, @RioTinto, @GlencoreAus, @maptek…",2019-02-12T21:53:45.000Z,0.176776695,peabodyenergy
428,".@PeabodyEnergy is proud to be a member of the @MineralsCouncil

There’s more to Australian mining – Water https://t.co/tpscKFXBJJ via @YouTube",2019-02-12T19:38:47.000Z,0.281494459,peabodyenergy
429,RT @QRCouncil: “This is fantastic work by @peabodyenergy to not only work with local landholders to #coexist but to implement a #technology…,2019-02-12T19:35:48.000Z,0.171456016,peabodyenergy
430,RT @IanEMacfarlane: Congratulations @peabodyenergy for demonstrating your commitment to being an early adopter of new technology. https://t…,2019-02-12T02:54:07.000Z,0.293306402,peabodyenergy
431,RT @MineralsCouncil: .@peabodyenergy &amp; @agersens_aus partner to deliver eShepherd cattle grazing rehabilitation technology trial w/GPS prov…,2019-02-12T02:53:50.000Z,0.447834295,peabodyenergy
432,RT @NationalMining: Recognizing the best in #SurfaceCoalMining starts with YOU! Nominations are due by May 29 and can be submitted to @OSMR…,2019-02-12T02:52:41.000Z,0.086280585,peabodyenergy
433,.@POWERmagazine: Energy Secretary Should Use Discretionary Authority to Support Clean Coal Technologies - https://t.co/5BFUJq3lvW,2019-02-11T17:42:55.000Z,0.521451594,peabodyenergy
434,.@Forbes @JudeClemente: America Should Better Utilize Advanced Coal - https://t.co/QVQMButTDp,2019-02-11T17:41:45.000Z,0.447446459,peabodyenergy
435,RT @SenJohnHoeven: Worked hard w/ energy stakeholders &amp; researchers in #NorthDakota &amp; MN to craft legislation that modernizes the 48A tax c…,2019-02-08T20:03:18.000Z,0.053300179,peabodyenergy
436,"Peabody's Development Program is not just a career stepping stone, it’s an opportunity to start a long-term journey with a global leader in the coal mining industry. Learn more: https://t.co/x0rjgntOey https://t.co/NEdVkcM3QZ",2019-02-08T19:04:50.000Z,0.351759984,peabodyenergy
437,RT @NationalMining: It’s time to honor the best in #mining — To learn more about the 2019 Excellence in #SurfaceCoalMining Reclamation Awar…,2019-02-07T20:16:28.000Z,1.250388511,peabodyenergy
438,"Peabody leads through our mission and values. Learn more on what guides our employees, from the coal face to the boardroom: https://t.co/tlpsHDV396 https://t.co/kK4ywScKey",2019-02-07T17:39:18.000Z,0.225723273,peabodyenergy
439,"RT @WorldCoal: With its #power generation share set to rise to 40% by 2040, it’s vital to remember that #coal is, and will continue to be f…",2019-02-07T17:27:21.000Z,0.33339743,peabodyenergy
440,RT @NationalMining: New polling from @MorningConsult finds 81 percent of Americans believe it is important to maintain America’s diverse #e…,2019-02-06T19:09:39.000Z,0.346590537,peabodyenergy
441,RT @NationalMining: #ICYMI: Department of Energy Announces $38 Million for Improving Existing #Coal-Fired Power Plants https://t.co/OlKn2qV…,2019-02-06T19:09:32.000Z,0.055901699,peabodyenergy
442,RT @WorldCoal: Have you read our latest report? “Driving CCUS deployment: The pathway to zero emissions from #coal” calls for concerted int…,2019-02-06T19:08:35.000Z,0,peabodyenergy
443,".@peabodyenergy Reports Earnings For Quarter And Year Ended December 31, 2018 #BTU - https://t.co/OoFsoYuLoe https://t.co/IijiYVN9Ur",2019-02-06T18:39:36.000Z,0,peabodyenergy
444,#CustomerFocus: Peabody coal serves more than 25 countries on six continents https://t.co/6TrFvyBc2k https://t.co/4Qv9dTueTu,2019-02-05T16:49:55.000Z,0,peabodyenergy
445,RT @NationalMining: #ICYMI: @peabodyenergy honors global leadership and #innovation in clean #coal technologies https://t.co/Povx20QIQP,2019-02-04T22:51:58.000Z,0.447834295,peabodyenergy
446,"#DYK: Peabody recently combined the Somerville North Mine with the Somerville Central Mine to create a more efficient mining complex, located in Gibson County, Indiana.   https://t.co/50TSdmjEAT https://t.co/sJBqlxTtaw",2019-02-04T21:09:15.000Z,0.314315326,peabodyenergy
447,RT @LouCaruana: Great to see the team at @peabodyenergy Wilpinjong #coal mine in NSW getting behind #Movember prostate health. https://t.co…,2019-02-01T19:05:07.000Z,0.062594515,peabodyenergy
448,Advanced Coal: Energy for the 21st Century https://t.co/wxZhWzDtQt via @YouTube,2019-02-01T17:21:18.000Z,0.208012574,peabodyenergy
449,#TBT: Peabody’s Wildcat Hills Mine in 2014 https://t.co/GoTv660yra https://t.co/CI02jtpuNV,2019-01-31T16:56:41.000Z,0,peabodyenergy
450,RT @NationalMining: #Coal still is and will continue to be a predominant fuel in the global #energy mix. #Energy2019 https://t.co/lXWqXt98CW,2019-01-31T16:40:40.000Z,0.115757551,peabodyenergy
451,.@InsideSourcesDC Opinions: Emphasis on Solar and Wind Stresses Electricity Systems - https://t.co/YsSH6oCnBq,2019-01-30T18:59:52.000Z,-0.25819889,peabodyenergy
452,"RT @WorldCoal: Read about the role #coal plays as the primary feedstock for #gasification, which may be one of the best ways to produce cle…",2019-01-30T18:56:11.000Z,0.22,peabodyenergy
453,"#DYK: Coal from Peabody’s Moorvale Mine is railed to the Dalrymple Bay Coal Terminal, south of Mackay then exported to customers in North Asia, China, Brazil and Europe. https://t.co/OuYjPSHEcL https://t.co/db9LKxzUC3",2019-01-30T17:22:42.000Z,-0.065865415,peabodyenergy
454,"At Peabody, our employees have the opportunity to be challenged, live safety and team up with the best. And that’s just the start of what makes Peabody an employer of choice. https://t.co/BLdCLWOsMu https://t.co/0s13Uex4bv",2019-01-29T21:40:10.000Z,0.187522798,peabodyenergy
455,"Coal’s Essential Role: As the midwestern U.S. states brace for below zero temperatures this week, #coal will be helping keep the heat and lights on! Learn more on how coal provides affordable and reliable electricity: https://t.co/XkbGmIKQs8 https://t.co/jMwk6f22Mx",2019-01-28T21:06:24.000Z,0.483743038,peabodyenergy
456,"On #AustraliaDay, we recognize our employees in #Queensland and #NewSouthWales for helping Peabody serve power and steel customers in more than 25 countries on six continents. https://t.co/5RFhP1vPaL",2019-01-25T21:50:41.000Z,0.054568633,peabodyenergy
457,"Supporting the Movember campaign to raise awareness for men’s health, our Wilpinjong team painted a Caterpillar 789 D Mechanical drive haul truck blue to promote prostate health. https://t.co/SQlhxbxDzi",2019-01-25T19:36:11.000Z,0.162776944,peabodyenergy
458,"RT @NationalMining: #HELE power plants help reduce uncertainty in the power markets, a benefit recognized by the industry and be public. #E…",2019-01-25T19:33:48.000Z,0.005953926,peabodyenergy
459,RT @WorldCoal: Where is the #CO2 captured from #CCUS stored? One option is carefully selected #geological rock formations: the gas is pumpe…,2019-01-25T19:32:22.000Z,0.102391949,peabodyenergy
460,#TBT: Elk roam the land at Peabody’s Lee Ranch Mine in New Mexico https://t.co/iVf9ljAZPu,2019-01-24T19:35:24.000Z,0.183532587,peabodyenergy
461,"#DYK: Peabody runs the world’s largest coal mine, North Antelope Rochelle Mine (NARM), which operates between seven and 10 pits – with coal seams that reach up to 80-feet-thick and offer some of the lowest-sulfur coal in North America. https://t.co/aQfhvNIBvV https://t.co/Gf0Zx66xey",2019-01-23T17:05:41.000Z,-0.05608238,peabodyenergy
462,"Peabody salutes Midwest Environmental Manager Monty Parke for winning the 2018 Vance “Pat” Wiram Award for #Innovation in #Reclamation Technology by the Indiana Society of Mining and Reclamation. Congratulations, Monty! https://t.co/M15irTV55e https://t.co/jMEV9vp4xj",2019-01-22T18:58:15.000Z,0.455598609,peabodyenergy
463,RT @MineralsCouncil: Upgrades of existing baseload power stations and an honest conversation about nuclear power are needed to lower prices…,2019-01-21T22:06:15.000Z,0.078262379,peabodyenergy
464,"Peabody today honors the life of Martin Luther King Jr., a #civilrights leader and advocate for inclusion and diversity. #MLK2019 https://t.co/DsCUrmo3tF",2019-01-21T19:39:26.000Z,0.118929578,peabodyenergy
465,.@MineralsCouncil CEO Tania Constable: The populists' multi-billion blunder on foreign investment in Australia - https://t.co/5vZMUZ0PEB,2019-01-21T15:58:37.000Z,-0.1720618,peabodyenergy
466,#DYK: Peabody’s #Safety a Way of Life Management System (SAWOL) sets out a risk-based framework that is the basis for continuous safety and health improvement. Learn more about how Peabody makes safety a way of life: https://t.co/Nwd7XA5Ln5 https://t.co/rwpEHkLoFB,2019-01-18T20:19:48.000Z,0.506683852,peabodyenergy
467,#TBT: The Twentymile Mine in Colorado hosted its first ever Coal Camp in 2012. The half-day event for local children included a tour of a mock mine and discussion of #safety and modern #mining technologies. https://t.co/XJyU3L8gKy,2019-01-17T21:05:30.000Z,0.171755821,peabodyenergy
468,RT @WorldCoal: How does #CCUS prevent CO2 from entering the atmosphere? Capture technologies allow its separation from gases produced in #e…,2019-01-17T21:04:28.000Z,-0.15627433,peabodyenergy
469,"Peabody To Announce Results For The Quarter And Year Ended December 31, 2018 https://t.co/YwUy8DpdOI https://t.co/BDprm4UwbU",2019-01-16T15:46:59.000Z,0.054554473,peabodyenergy
470,Energy Attorney and Consultant Terry Jarrett: Coal entering a new era in 2019 https://t.co/JOAy0vEMpe,2019-01-15T19:20:42.000Z,0.133394594,peabodyenergy
471,RT @WorldCoal: What happens to the #CO2 captured by #coal plants or industry processes using #CCUS technologies? It can be safely stored or…,2019-01-15T19:19:43.000Z,0.111387756,peabodyenergy
472,Australia's Mining Monthly: Peabody seeks to lead on the diversity front https://t.co/XUrZgBB0K1 @LouCaruana,2019-01-14T19:24:50.000Z,0.060633906,peabodyenergy
473,RT @WorldCoal: Did you know that metallurgical #coal – or coking coal – is used around the globe to manufacture #steel? Read up on the prod…,2019-01-14T19:23:11.000Z,0,peabodyenergy
474,#DYK: Peabody Americas is comprised of 15 mines and in 2017 shipped 158.2 million tons of coal to more than 80 customers across the U.S. https://t.co/zD8BqcW90o https://t.co/7ZZHefX3z5,2019-01-11T20:18:32.000Z,0,peabodyenergy
475,"Peabody welcomes the growing role of women in the coal industry. Strategies to recruit, engage and develop women in mining, an industry that has predominantly and historically employed men, is a focus across our operations and administrative offices. https://t.co/vCWcPMHqHw https://t.co/ZVBSOhHMwO",2019-01-10T20:17:35.000Z,0.279925949,peabodyenergy
476,"#DYK: Peabody’s Wildcat Hills Mine in Saline County, Ill. provided $150 million in direct and indirect economic benefits to the local community in 2017. https://t.co/d7WtxS2TGL",2019-01-02T18:08:25.000Z,0.076365253,peabodyenergy
477,https://t.co/4RaIcYr9wF,2018-12-21T19:59:09.000Z,0,peabodyenergy
478,An #inclusive and #diverse work environment where all of our employees feel supported and engaged is a fundamental piece of who we are. Peabody CFO Amy Schwetz recently shared her personal I&amp;D experience. https://t.co/Tk7AbTtIde,2018-12-21T18:27:27.000Z,0.265564568,peabodyenergy
479,"An #inclusive and #diverse work environment where all of our employees feel
supported and engaged is a fundamental piece of who we are. Peabody Chief Legal Officer Verona Dorch recently shared her personal I&amp;D experience. https://t.co/uiXOAT9EPt",2018-12-19T20:33:30.000Z,0.283104988,peabodyenergy
480,"In the communities where we live, work and play, we rely on electricity and steel every day. How does coal help produce these essential products? Check out our “Coal: Essential in Energy &amp; Steel” illustrative look at coal’s essential role in the world: https://t.co/Dus5YBHlrL https://t.co/kHr3P6bEub",2018-12-18T20:09:23.000Z,0.163951655,peabodyenergy
481,#Safety: We commit to safety and health as a way of life: https://t.co/BGnz5M44Gg https://t.co/Q2g87ywgkQ,2018-12-17T20:45:44.000Z,0.275567596,peabodyenergy
482,.@PeabodyEnergy Global Clean Coal Leadership Awards Spotlight: Nabha Power Limited – Recognized for High-Efficiency and Sustainability Leadership and Innovation. https://t.co/C9vNZDKDDl https://t.co/HOnJC6BWeW,2018-12-14T16:06:41.000Z,0.687287774,peabodyenergy
483,RT @WorldCoal: This graph demonstrates why international action is required to deliver the regulatory and financial framework to ensure tha…,2018-12-14T16:05:33.000Z,0.178885438,peabodyenergy
484,"Team members at Francisco Mine received first place honors in the 2018 @PeabodyEnergy #Safety and #Health #Innovation Awards for their rollup door installation device and method. To learn more about the winning project and the other top finishers, visit: https://t.co/yxfgF7nU0g https://t.co/5GOP7aLMyh",2018-12-13T22:27:11.000Z,0.692640084,peabodyenergy
485,"RT @WorldCoal: What is #CCUS? With carbon capture use and storage a key focus at #COP24, read our guide to how these CO2-capturing technolo…",2018-12-13T18:25:43.000Z,0.073211504,peabodyenergy
486,"2018 Peabody Global Clean Coal Awards Spotlight: Huaibei Shenergy Power Generation Co., Ltd – Honored for High-Efficiency Low-Emissions Leadership and Innovation. #HELE https://t.co/Sebti901pd",2018-12-13T16:00:27.000Z,0.79068137,peabodyenergy
487,"#WednesdayWisdom: Peabody CFO Amy Schwetz and Chief Legal
Officer Verona Dorch share their thoughts on the future of #Inclusion and
#Diversity at Peabody: https://t.co/cnrR62Oyr5 https://t.co/RLy9CIf50C",2018-12-12T16:10:46.000Z,0.128623939,peabodyenergy
488,2018 Peabody Global Clean Coal Awards Spotlight: @WyomingITC – Carbon Capture and Storage Pioneer. #carboncapture #advancedcoaltechnologies https://t.co/C9vNZDKDDl https://t.co/Yngzrcjs08,2018-12-11T15:48:51.000Z,0.204783897,peabodyenergy
489,RT @WorldCoal: In order to better understand and explore how the #coal industry can most effectively support the achievement of the UN Sust…,2018-12-11T15:41:26.000Z,0.938314863,peabodyenergy
490,"RT @NMACORESafety: Whether we’re talking about #education, #training or #development, the primary focus should be on learning. When it come…",2018-12-10T21:38:13.000Z,0.257239003,peabodyenergy
491,Congratulations to Brock Haas for winning our #Movember “Most Creative Facial Hair Competition”! Thanks to all who helped make our 2018 campaign a success. https://t.co/qxcGp6dCBQ,2018-12-10T18:11:35.000Z,0.475023474,peabodyenergy
492,RT @terryjarrett: GUEST COMMENTARY: Rising natural gas prices will test U.S. power grid this winter https://t.co/MBLsSWzzvC,2018-12-10T15:51:40.000Z,0.134164079,peabodyenergy
493,Take a closer look at how Pebody supports coal’s essential role in electricity generation and steelmaking: https://t.co/gKRM4XYnxF https://t.co/EURBiz3X1Q,2018-12-10T15:30:42.000Z,0.283473355,peabodyenergy
494,"RT @WorldCoal: With #coal use set to continue in developing economies across the globe, deploying high efficiency low emission (#HELE) coal…",2018-12-10T14:58:57.000Z,0.401520918,peabodyenergy
495,"#DYK: Shoal Creek, Peabody’s newest mine, is located on the Black Warrior River in Alabama, with direct access to barge transportation leading to the Port of Mobile in the Gulf of Mexico offering access to seaborne customers. #WelcomeShoalCreek https://t.co/hLMKpkclaa https://t.co/jAedPAWzgE",2018-12-07T15:28:23.000Z,-0.053113207,peabodyenergy
496,RT @countoncoal: A HUGE thank you to all of the hardworking men and women who provide the #coal we need to power the nation and make the #s…,2018-12-06T22:54:42.000Z,0.782386459,peabodyenergy
497,RT @World_Coal_Mag: @peabodyenergy honours clean #coal technologies at its annual awards https://t.co/AOWL5Hlr6c,2018-12-06T17:32:09.000Z,0.286769667,peabodyenergy
498,RT @bhambizjrnl: Peabody completes $387M purchase of Drummond coal mine https://t.co/2PykFFgODk https://t.co/akkpFNUqEy,2018-12-06T14:53:43.000Z,0.058925565,peabodyenergy
499,"On #NationalMinersDay, we salute all of our miners. Thank you for all you do to support coal’s essential role in electricity generation and steelmaking. #coal #electricity #steel https://t.co/gMYljpMndO",2018-12-06T14:34:05.000Z,0.202453148,peabodyenergy
500,RT @CaptureCorwyn: Congratulations to the @WyomingITC for being recognized with the @peabodyenergy Clean Coal Award.  #CCUS applied to coal…,2018-12-05T22:46:16.000Z,0.31701511,peabodyenergy
501,Peabody today highlighted best-in-class clean coal technologies with the company’s Fifth Annual Peabody Global Clean Coal Leadership Awards.  Check out this year’s winners: https://t.co/C9vNZDKDDl https://t.co/0LoGs2Hfky,2018-12-05T15:45:30.000Z,0.416415941,peabodyenergy
502,"RT @WorldCoal: #Coal plays a major role in bringing affordable, reliable #electricity to billions of people. Find out more about the conver…",2018-12-05T15:21:56.000Z,0.23191669,peabodyenergy
503,RT @NationalMining: The lights could go out this winter if we close all the #coal and #nuclear power plants https://t.co/p5UCdBkSGf via @te…,2018-12-04T22:27:05.000Z,-0.078446454,peabodyenergy
504,Our employees around the world welcome the Shoal Creek team to Peabody! #WelcomeShoalCreek https://t.co/nfKJ6fmg03,2018-12-04T17:13:50.000Z,0.078763037,peabodyenergy
505,"RT @potter_ellie: ICYMI: @peabodyenergy completed its $387 million purchase of Drummond's Shoal Creek met coal mine in Alabama. 

https://t…",2018-12-04T17:05:53.000Z,0.032154875,peabodyenergy
506,"RT @WorldCoal: With independent forecasts showing that #coal will play a key role in the energy mix for decades to come, deploying low emis…",2018-12-04T17:05:06.000Z,0,peabodyenergy
507,RT @World_Coal_Mag: @peabodyenergy acquires Shoal Creek seaborne metallurgical #coal #mine https://t.co/DhPMqOWA7l,2018-12-04T15:28:56.000Z,0,peabodyenergy
508,Peabody Completes Acquisition of Shoal Creek Seaborne Hard Coking Coal Mine. #WelcomeShoalCreek https://t.co/cnDGNA15Fn https://t.co/17BY6XOQ0Y,2018-12-03T22:16:02.000Z,-0.041132655,peabodyenergy
509,It’s time to vote! Which of our #Movember participants has the “Most Creative Facial Hair”? Type the name of your favorite in the comments. The winner will receive a trophy and gift basket full of shaving supplies. Thank you to all who helped raise money for men’s health issues! https://t.co/EBk4yiqukf,2018-12-03T18:27:08.000Z,0.262013078,peabodyenergy
510,"RT @NationalMining: Whether you’re traveling by road, rail or air, enjoying a family dinner or giving a gift, #mining provides the resource…",2018-12-03T16:08:46.000Z,0.229365855,peabodyenergy
511,"Congratulations to Peabody’s Australia HR team for winning the Workplace Relations Award from the Australian HR Institute! To learn more about their award-winning effort, visit: https://t.co/gA7TjmWNam https://t.co/CCMh8BdAiA",2018-11-30T19:24:52.000Z,0.785938759,peabodyenergy
512,RT @WorldCoal: With 74% of the #steel manufactured across the globe today using metallurgical #coal – or coking coal – how much do you know…,2018-11-30T18:56:29.000Z,0,peabodyenergy
513,Today is the last day to support men’s health through the #Movember campaign. Make a pledge today! https://t.co/I7BJiPtbL1 https://t.co/tF2OOmmbcW,2018-11-30T15:26:15.000Z,0.091306491,peabodyenergy
514,RT @AHRItweets: @peabodyenergy wins the Workplace Relations Award at this year's #AHRIawards. Award supported by @ELMO_Software,2018-11-30T15:05:00.000Z,0.515832156,peabodyenergy
515,RT @WorldCoal: Better efficiency of #coal-fired power plants (and the cutting of emissions) can be achieved with #HELE #technologies includ…,2018-11-30T14:52:25.000Z,0.240039679,peabodyenergy
516,RT @NationalMining: Did you know there are many schools and universities dedicated to help promote #mining education? Learn more: https://t…,2018-11-29T22:51:05.000Z,0.517648156,peabodyenergy
517,RT @WorldCoal: Wouldn’t modern life be unimaginable without #electricity? There are 1.1 billion currently living without access and #coal i…,2018-11-29T22:50:46.000Z,0.017256117,peabodyenergy
518,Santa Claus and Peabody’s Lorene Richardson celebrate an early Christmas with Mackay families at the Special Children's Christmas Party Mackay. The Coppabella Commercial Specialist flew the flag at the annual event. #PeabodyCares #MackayCommunity https://t.co/EY0Js4gtW3,2018-11-27T19:07:55.000Z,0.138507269,peabodyenergy
519,"This is the last week to support men’s health through #Movember! To make a pledge in honor of the men in your life, visit: https://t.co/I7BJiPtbL1 https://t.co/zM6XEP7mac",2018-11-27T16:35:09.000Z,0.240571203,peabodyenergy
520,Congratulations to Peabody CFO Amy Schwetz! Amy was ranked among the top three chief financial officers in the metals and mining sector on Institutional Investor Magazine’s recently released list of the 2019 All-America Executive Team. https://t.co/d3dvgAab0S https://t.co/FpSuQIwbFZ,2018-11-26T21:52:37.000Z,0.198333362,peabodyenergy
521,#HappyThanksgiving! Check out these tips from https://t.co/TPh7bLBocH to ensure a safe Turkey Day for you and your family: https://t.co/VV8fOblfe8 https://t.co/O2JRtAXWup,2018-11-22T14:03:14.000Z,0.151912645,peabodyenergy
522,"RT @WorldCoal: #Coal-fired power plants currently fuel 37% of global #electricity and, in some countries, an even higher percentage. Learn…",2018-11-22T14:00:40.000Z,0.388529213,peabodyenergy
523,#Sustainability: Ten new recruits at Wilkie Creek near Dalby are hard at work giving the coal mine a new lease on life as the site moves beyond mining: https://t.co/hfWcMduH7l https://t.co/CilmlXrR9x,2018-11-21T18:30:31.000Z,0.46233105,peabodyenergy
